empresa_id,td_id,alimentador_id,propiedad,cudn,nom_comuna,nom_region,nodo_at_id,nodo_bt_id,codigo_placa,cap_nom_kva,tipo_cnx,num_fases,fases_id,tension_prim,tension_sec,z,tap_min,tap_max,tap_op_normal,regulacion,dda_min_dia,dda_min_noche,dda_max,coci_mt,datum,zona,x,y,long,lat
18,2248554,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,39496438,37828513,572658,10,Dyn1,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,186900.206229017,5694968.50635138,-72.6094793,-38.8410368
18,446071,678,Inst. de distribución de prop. de la concesionaria,SA3AS5020030,9112,La Araucanía,,,227662,45,Dyn1,3,RST,"AT, clase 15 kV o menos",0.380,4,11400,12600,0,0.025,,,,,PSAD56,19,186727.302397448,5695703.83597362,-72.6111330,-38.8343622
18,1717062343,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,,,,,,5,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,187131.221336406,5703672.11155457,-72.6028740,-38.7628435
18,438987,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,39565902,37831916,253521,15,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,181414.378526603,5697462.91025032,-72.6714059,-38.8166366
18,441116,678,Inst. de distribución de prop. de la concesionaria,SA2AS5520005,9112,La Araucanía,38122785,38269370,225037,5,Dyn1,2,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,186208.319580579,5694930.44993717,-72.6174529,-38.8411326
18,442120,678,Inst. de distribución de prop. de la concesionaria,SA2AS5520005,9112,La Araucanía,38407512,37980610,227796,5,Dyn1,2,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,183285.710822031,5698229.67243184,-72.6495429,-38.8104160
18,442645,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,39171178,39231513,228365,15,Dyn1,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,185921.30339445,5700339.26260335,-72.6182881,-38.7923873
18,443119,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,38542335,40150419,571922,10,Dyn1,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,188179.380445925,5694301.47972595,-72.5950717,-38.8474898
18,443393,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,37855210,37899543,253525,15,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,180988.144831795,5697122.45377045,-72.6764629,-38.8195440
18,445404,678,Inst. de distribución de prop. de la concesionaria,SA2AS5520005,9112,La Araucanía,37924958,39387255,165280,5,Dyn1,2,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,182373.421737764,5699747.18569174,-72.6593297,-38.7964407
18,445557,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,38143416,38128644,42276,15,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,186167.275521086,5695845.29586316,-72.6175078,-38.8328905
18,445624,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,37712471,39312044,165647,15,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,182809.154317817,5697687.40358607,-72.6552700,-38.8151211
18,445634,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,37859377,39398364,224570,15,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,187043.930521591,5694532.87131872,-72.6080247,-38.8450057
18,445821,678,Inst. de distribución de prop. de la concesionaria,SA2AS5520005,9112,La Araucanía,39662512,39248863,14726,5,Dyn1,2,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,186714.198771274,5702960.7564826,-72.6079869,-38.7690932
18,445841,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,39972333,39388961,165695,10,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,182089.957040546,5696991.85889122,-72.6638577,-38.8211168
18,446031,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,40334059,37597191,583481,10,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,185225.793109076,5699122.34433192,-72.6268358,-38.8030833
18,446510,678,Inst. de distribución de prop. de la concesionaria,SA2AS5520005,9112,La Araucanía,38265114,38942263,271857,5,Dyn1,2,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,182169.330735069,5699256.70582342,-72.6619010,-38.8007780
18,446939,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,39331204,38251894,14721,10,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,186776.410237653,5702715.41476688,-72.6073835,-38.7713217
18,447774,678,Inst. de distribución de prop. de la concesionaria,SA2AS5520005,9112,La Araucanía,38916123,39174577,228346,5,Dyn1,2,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,186293.038922681,5701045.87322671,-72.6136951,-38.7861648
18,447799,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,322694229,322694161,1200265,15,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,185999.715920159,5695125.19648546,-72.6197628,-38.8393068
18,448392,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,37797752,37742878,254474,5,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,184085.005655451,5697602.19566241,-72.6406435,-38.8163459
18,448462,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,39127849,38909193,42613,15,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,186974.398887562,5694146.66007348,-72.6090000,-38.8484543
18,448808,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,39095653,38559089,227705,10,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,182648.253251004,5695936.50978004,-72.6579260,-38.8308087
18,450191,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,39188879,39258012,253544,15,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,180019.206919064,5697324.10621522,-72.6875072,-38.8173791
18,451083,678,Inst. de prop. terceros no concesionarios de distribución,SA2AS5520005,9112,La Araucanía,39997563,38586570,525758,5,Dyn1,2,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,186245.807158491,5694070.77063324,-72.6174138,-38.8488773
18,451095,678,Inst. de distribución de prop. de la concesionaria,SA2AS5520005,9112,La Araucanía,39962031,39913279,227851,5,Dyn1,2,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,185229.11311348,5695761.22959786,-72.6283331,-38.8333116
18,452419,678,Inst. de distribución de prop. de la concesionaria,SA2AS5520005,9112,La Araucanía,38282333,39333514,165674,5,Dyn1,2,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,182634.313216343,5697099.38433848,-72.6575505,-38.8203461
18,452753,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9105,La Araucanía,,,228301,10,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,186889.16925132,5693439.07247893,-72.6103023,-38.8547876
18,452901,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,40246604,40285240,165849,15,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,184555.338609046,5698054.14276669,-72.6350301,-38.8124500
18,452923,678,Inst. de prop. terceros no concesionarios de distribución,SA2AS5520005,9112,La Araucanía,,,166047,5,Dyn1,2,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,185606.376047475,5697509.6548706,-72.6231973,-38.8177224
18,453255,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,38915401,38411876,165918,10,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,184601.367721255,5697224.31348042,-72.6348808,-38.8199292
18,453352,678,Inst. de distribución de prop. de la concesionaria,SA2AS5520005,9112,La Araucanía,38118297,38104235,227574,5,Dyn1,2,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,181809.968006924,5695967.17519361,-72.6675496,-38.8302304
18,453542,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,,,166012,3,Dyn1,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,185349.032320598,5698539.51284035,-72.6256854,-38.8083688
18,1975882,678,Inst. de prop. terceros no concesionarios de distribución,SA2AS5520005,9112,La Araucanía,,,493274,5,Dyn1,2,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,185658.131696398,5700002.56913436,-72.6214658,-38.7953215
18,1985380,678,Inst. de prop. terceros no concesionarios de distribución,SA1AS5520005,9112,La Araucanía,,,491377,10,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,185609.808122538,5697385.81601766,-72.6232144,-38.8188374
18,1987840,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,38896987,38907718,165890,15,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,184498.913093975,5698665.70050496,-72.6353988,-38.8069300
18,1992695,678,Inst. de prop. terceros no concesionarios de distribución,SA2AS5520005,9112,La Araucanía,,,1066389,5,Dyn1,2,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,186291.317956765,5694022.09130203,-72.6169126,-38.8493313
18,2036544,678,Inst. de prop. terceros no concesionarios de distribución,SA1AS5520005,9112,La Araucanía,,,500126,10,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,186772.752468078,5701359.20626129,-72.6080408,-38.7835174
18,2038854,678,Inst. de prop. terceros no concesionarios de distribución,SA1AS5520005,9112,La Araucanía,,,493503,15,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,186059.497593444,5700912.09184279,-72.6164395,-38.7872848
18,2041344,678,Inst. de prop. terceros no concesionarios de distribución,SA1AS5520005,9112,La Araucanía,,,500130,10,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,186459.708920612,5701516.1104377,-72.6115664,-38.7819951
18,2158961,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,35904737,37996145,687564,15,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,185560.539180576,5698457.07055152,-72.6232920,-38.8091857
18,2161321,678,Inst. de prop. terceros no concesionarios de distribución,SA1AS5520005,9112,La Araucanía,37974892,37944083,1243808,10,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,185623.766488865,5696545.83578381,-72.6234372,-38.8263965
18,2163433,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,40249688,37720198,460288,15,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,184540.680122579,5698327.65918917,-72.6350734,-38.8099850
18,2173074,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,,,610945,10,Dyn1,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,186743.622200623,5703284.2809271,-72.6075022,-38.7661940
18,2193775,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,40053464,39819633,225190,15,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,185880.647374044,5694678.4127977,-72.6213359,-38.8432823
18,2285039,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,39049646,39004728,227808,15,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,183486.199494253,5699377.95067831,-72.6467114,-38.8001615
18,3038516,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,39997668,38285126,225494,15,Dyn1,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,186053.900094936,5694585.69793463,-72.6193859,-38.8441780
18,5715791,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,39077478,39084923,492442,10,Dyn1,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,185999.914636847,5700689.45818721,-72.6172254,-38.7892659
18,6752894,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,39806493,39819866,227834,15,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,183067.800197048,5699044.70783041,-72.6516729,-38.8030080
18,6757248,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,40125522,39011279,165973,15,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,185700.275228506,5700074.97850218,-72.6209485,-38.7946853
18,6972377,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,39608069,39667199,781814,10,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,181323.813593792,5697011.60612217,-72.6726557,-38.8206623
18,7888671,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,39350229,39405567,224562,15,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,186766.807110922,5694281.92273287,-72.6113258,-38.8471640
18,7913419,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,39012778,39020604,753071,15,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,182672.84723229,5696422.2905765,-72.6574194,-38.8264490
18,8187256,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,40297885,37655667,806915,15,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,185250.46377569,5698540.59497187,-72.6268179,-38.8083239
18,8188274,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,38586250,38626727,225042,15,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,185947.279736175,5695360.99541293,-72.6202582,-38.8371675
18,8652918,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,39623280,39610558,227689,15,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,183166.521756119,5699893.77163196,-72.6501483,-38.7954079
18,8965569,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,38045068,40145574,227599,10,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,182547.635589747,5696017.5438587,-72.6590455,-38.8300437
18,9028721,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,39294810,39305972,670418,15,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,187048.482788613,5696502.73896988,-72.6070769,-38.8272916
18,9110421,678,Inst. de distribución de prop. de la concesionaria,SA2AS5520005,9112,La Araucanía,38635551,38450704,927879,5,Dyn1,2,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,183220.076303051,5697174.6213551,-72.6507823,-38.8198804
18,9406292,678,Inst. de prop. terceros no concesionarios de distribución,SA1AS5520005,9112,La Araucanía,,,1000362949,15,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,186196.206982339,5701140.80291787,-72.6147646,-38.7852766
18,9458114,678,Inst. de distribución de prop. de la concesionaria,SA1AS5520005,9112,La Araucanía,39525181,38611936,984638,15,Bifásico con neutro,1,,"AT, clase 15 kV o menos",0.220,,13200,15180,0,0.036,,,,,PSAD56,19,182623.279551653,5695824.51222749,-72.6582648,-38.8318069
